"zone","state","lga","sector","ea","hhid","shock_cd","shock_other","s15aq1","s15aq2","s15aq3a","s15aq3b","s15aq3c","s15aq4","s15aq7_1","s15aq7_2","s15aq7_3","s15aq7_4","s15aq7_os"
3,20,2010,2,946,209031,3,,2,,,,,,,,,,
3,20,2010,2,946,209031,4,,2,,,,,,,,,,
3,20,2010,2,946,209031,5,,2,,,,,,,,,,
3,20,2010,2,946,209031,6,,2,,,,,,,,,,
3,20,2010,2,946,209031,7,,2,,,,,,,,,,
3,20,2010,2,946,209031,8,,2,,,,,,,,,,
3,20,2010,2,946,209031,9,,2,,,,,,,,,,
3,20,2010,2,946,209031,10,,2,,,,,,,,,,
3,20,2010,2,946,209031,11,,2,,,,,,,,,,
3,20,2010,2,946,209031,12,,2,,,,,,,,,,
3,20,2010,2,946,209031,13,,2,,,,,,,,,,
3,20,2010,2,946,209031,14,,2,,,,,,,,,,
3,20,2010,2,946,209031,15,,2,,,,,,,,,,
3,20,2010,2,946,209031,16,,2,,,,,,,,,,
3,20,2010,2,946,209031,17,,2,,,,,,,,,,
3,20,2010,2,946,209031,18,,2,,,,,,,,,,
3,20,2010,2,946,209031,19,,2,,,,,,,,,,
3,20,2010,2,946,209031,20,,1,3,1,0,0,1,21,,,,
3,20,2010,2,946,209031,21,,2,,,,,,,,,,
3,20,2010,2,946,209031,22,,2,,,,,,,,,,
3,20,2010,2,946,209033,1,,2,,,,,,,,,,
3,20,2010,2,946,209033,2,,2,,,,,,,,,,
3,20,2010,2,946,209033,3,,2,,,,,,,,,,
3,20,2010,2,946,209033,4,,2,,,,,,,,,,
3,20,2010,2,946,209033,5,,2,,,,,,,,,,
3,20,2010,2,946,209033,6,,2,,,,,,,,,,
3,20,2010,2,946,209033,7,,2,,,,,,,,,,
3,20,2010,2,946,209033,8,,2,,,,,,,,,,
3,20,2010,2,946,209033,9,,2,,,,,,,,,,
3,20,2010,2,946,209033,10,,2,,,,,,,,,,
3,20,2010,2,946,209033,11,,2,,,,,,,,,,
3,20,2010,2,946,209033,12,,2,,,,,,,,,,
3,20,2010,2,946,209033,13,,2,,,,,,,,,,
3,20,2010,2,946,209033,14,,2,,,,,,,,,,
3,20,2010,2,946,209033,15,,2,,,,,,,,,,
3,20,2010,2,946,209033,16,,2,,,,,,,,,,
3,20,2010,2,946,209033,17,,2,,,,,,,,,,
3,20,2010,2,946,209033,18,,2,,,,,,,,,,
3,20,2010,2,946,209033,19,,2,,,,,,,,,,
3,20,2010,2,946,209033,20,,2,,,,,,,,,,
3,20,2010,2,946,209033,21,,2,,,,,,,,,,
3,20,2010,2,946,209033,22,,2,,,,,,,,,,
3,20,2010,2,946,209035,1,,2,,,,,,,,,,
3,20,2010,2,946,209035,2,,2,,,,,,,,,,
3,20,2010,2,946,209035,3,,1,2,1,1,0,1,21,,,,
3,20,2010,2,946,209035,4,,2,,,,,,,,,,
3,20,2010,2,946,209035,5,,2,,,,,,,,,,
3,20,2010,2,946,209035,6,,2,,,,,,,,,,
3,20,2010,2,946,209035,7,,2,,,,,,,,,,
3,20,2010,2,946,209035,8,,2,,,,,,,,,,
3,20,2010,2,946,209035,9,,1,1,1,0,0,2,21,,,,
3,20,2010,2,946,209035,10,,2,,,,,,,,,,
3,20,2010,2,946,209035,11,,2,,,,,,,,,,
3,20,2010,2,946,209035,12,,2,,,,,,,,,,
3,20,2010,2,946,209035,13,,2,,,,,,,,,,
3,20,2010,2,946,209035,14,,2,,,,,,,,,,
3,20,2010,2,946,209035,15,,2,,,,,,,,,,
3,20,2010,2,946,209035,16,,2,,,,,,,,,,
3,20,2010,2,946,209035,17,,2,,,,,,,,,,
3,20,2010,2,946,209035,18,,2,,,,,,,,,,
3,20,2010,2,946,209035,19,,2,,,,,,,,,,
3,20,2010,2,946,209035,20,,2,,,,,,,,,,
3,20,2010,2,946,209035,21,,2,,,,,,,,,,
3,20,2010,2,946,209035,22,,2,,,,,,,,,,
3,20,2010,2,946,209036,1,,2,,,,,,,,,,
3,20,2010,2,946,209036,2,,2,,,,,,,,,,
3,20,2010,2,946,209036,3,,2,,,,,,,,,,
3,20,2010,2,946,209036,4,,2,,,,,,,,,,
3,20,2010,2,946,209036,5,,2,,,,,,,,,,
3,20,2010,2,946,209036,6,,2,,,,,,,,,,
3,20,2010,2,946,209036,7,,2,,,,,,,,,,
3,20,2010,2,946,209036,8,,2,,,,,,,,,,
3,20,2010,2,946,209036,9,,2,,,,,,,,,,
3,20,2010,2,946,209036,10,,2,,,,,,,,,,
3,20,2010,2,946,209036,11,,2,,,,,,,,,,
3,20,2010,2,946,209036,12,,1,1,1,0,0,1,21,,,,
3,20,2010,2,946,209036,13,,2,,,,,,,,,,
3,20,2010,2,946,209036,14,,2,,,,,,,,,,
3,20,2010,2,946,209036,15,,2,,,,,,,,,,
3,20,2010,2,946,209036,16,,2,,,,,,,,,,
3,20,2010,2,946,209036,17,,2,,,,,,,,,,
3,20,2010,2,946,209036,18,,2,,,,,,,,,,
3,20,2010,2,946,209036,19,,1,2,1,1,0,2,21,,,,
3,20,2010,2,946,209036,20,,2,,,,,,,,,,
3,20,2010,2,946,209036,21,,2,,,,,,,,,,
3,20,2010,2,946,209036,22,,2,,,,,,,,,,
3,20,2016,1,408,209037,1,,2,,,,,,,,,,
3,20,2016,1,408,209037,2,,2,,,,,,,,,,
3,20,2016,1,408,209037,3,,2,,,,,,,,,,
3,20,2016,1,408,209037,4,,2,,,,,,,,,,
3,20,2016,1,408,209037,5,,2,,,,,,,,,,
3,20,2016,1,408,209037,6,,2,,,,,,,,,,
3,20,2016,1,408,209037,7,,2,,,,,,,,,,
3,20,2016,1,408,209037,8,,2,,,,,,,,,,
3,20,2016,1,408,209037,9,,2,,,,,,,,,,
3,20,2016,1,408,209037,10,,2,,,,,,,,,,
3,20,2016,1,408,209037,11,,2,,,,,,,,,,
3,20,2016,1,408,209037,12,,2,,,,,,,,,,
3,20,2016,1,408,209037,13,,2,,,,,,,,,,
3,20,2016,1,408,209037,14,,2,,,,,,,,,,
3,20,2016,1,408,209037,15,,2,,,,,,,,,,
3,20,2016,1,408,209037,16,,2,,,,,,,,,,
3,20,2016,1,408,209037,17,,2,,,,,,,,,,
3,20,2016,1,408,209037,18,,2,,,,,,,,,,
3,20,2016,1,408,209037,19,,2,,,,,,,,,,
3,20,2016,1,408,209037,20,,2,,,,,,,,,,
3,20,2016,1,408,209037,21,,2,,,,,,,,,,
3,20,2016,1,408,209037,22,,2,,,,,,,,,,
3,20,2016,1,408,209038,1,,2,,,,,,,,,,
3,20,2016,1,408,209038,2,,2,,,,,,,,,,
3,20,2016,1,408,209038,3,,2,,,,,,,,,,
3,20,2016,1,408,209038,4,,2,,,,,,,,,,
3,20,2016,1,408,209038,5,,2,,,,,,,,,,
3,20,2016,1,408,209038,6,,2,,,,,,,,,,
3,20,2016,1,408,209038,7,,2,,,,,,,,,,
3,20,2016,1,408,209038,8,,2,,,,,,,,,,
3,20,2016,1,408,209038,9,,2,,,,,,,,,,
3,20,2016,1,408,209038,10,,2,,,,,,,,,,
3,20,2016,1,408,209038,11,,2,,,,,,,,,,
3,20,2016,1,408,209038,12,,2,,,,,,,,,,
3,20,2016,1,408,209038,13,,2,,,,,,,,,,
3,20,2016,1,408,209038,14,,2,,,,,,,,,,
3,20,2016,1,408,209038,15,,2,,,,,,,,,,
3,20,2016,1,408,209038,16,,2,,,,,,,,,,
3,20,2016,1,408,209038,17,,2,,,,,,,,,,
3,20,2016,1,408,209038,18,,2,,,,,,,,,,
3,20,2016,1,408,209038,19,,1,1,0,0,1,2,21,,,,
3,20,2016,1,408,209038,20,,1,1,1,0,0,1,21,,,,
3,20,2016,1,408,209038,21,,2,,,,,,,,,,
3,20,2016,1,408,209038,22,,2,,,,,,,,,,
3,20,2016,1,408,209041,1,,2,,,,,,,,,,
3,20,2016,1,408,209041,2,,2,,,,,,,,,,
3,20,2016,1,408,209041,3,,1,1,0,1,0,1,16,,,,
3,20,2016,1,408,209041,4,,2,,,,,,,,,,
3,20,2016,1,408,209041,5,,2,,,,,,,,,,
3,20,2016,1,408,209041,6,,2,,,,,,,,,,
3,20,2016,1,408,209041,7,,2,,,,,,,,,,
3,20,2016,1,408,209041,8,,2,,,,,,,,,,
3,20,2016,1,408,209041,9,,2,,,,,,,,,,
3,20,2016,1,408,209041,10,,2,,,,,,,,,,
3,20,2016,1,408,209041,11,,2,,,,,,,,,,
3,20,2016,1,408,209041,12,,2,,,,,,,,,,
3,20,2016,1,408,209041,13,,2,,,,,,,,,,
3,20,2016,1,408,209041,14,,2,,,,,,,,,,
3,20,2016,1,408,209041,15,,2,,,,,,,,,,
3,20,2016,1,408,209041,16,,2,,,,,,,,,,
3,20,2016,1,408,209041,17,,2,,,,,,,,,,
3,20,2016,1,408,209041,18,,2,,,,,,,,,,
3,20,2016,1,408,209041,19,,2,,,,,,,,,,
3,20,2016,1,408,209041,20,,2,,,,,,,,,,
3,20,2016,1,408,209041,21,,2,,,,,,,,,,
3,20,2016,1,408,209041,22,,2,,,,,,,,,,
3,20,2016,1,408,209042,1,,2,,,,,,,,,,
3,20,2016,1,408,209042,2,,2,,,,,,,,,,
3,20,2016,1,408,209042,3,,2,,,,,,,,,,
3,20,2016,1,408,209042,4,,2,,,,,,,,,,
3,20,2016,1,408,209042,5,,2,,,,,,,,,,
3,20,2016,1,408,209042,6,,2,,,,,,,,,,
3,20,2016,1,408,209042,7,,2,,,,,,,,,,
3,20,2016,1,408,209042,8,,2,,,,,,,,,,
3,20,2016,1,408,209042,9,,2,,,,,,,,,,
3,20,2016,1,408,209042,10,,2,,,,,,,,,,
3,20,2016,1,408,209042,11,,2,,,,,,,,,,
3,20,2016,1,408,209042,12,,2,,,,,,,,,,
3,20,2016,1,408,209042,13,,2,,,,,,,,,,
3,20,2016,1,408,209042,14,,2,,,,,,,,,,
3,20,2016,1,408,209042,15,,2,,,,,,,,,,
3,20,2016,1,408,209042,16,,2,,,,,,,,,,
3,20,2016,1,408,209042,17,,2,,,,,,,,,,
3,20,2016,1,408,209042,18,,2,,,,,,,,,,
3,20,2016,1,408,209042,19,,2,,,,,,,,,,
3,20,2016,1,408,209042,20,,2,,,,,,,,,,
3,20,2016,1,408,209042,21,,2,,,,,,,,,,
3,20,2016,1,408,209042,22,,2,,,,,,,,,,
3,20,2016,1,408,209043,1,,2,,,,,,,,,,
3,20,2016,1,408,209043,2,,2,,,,,,,,,,
3,20,2016,1,408,209043,3,,2,,,,,,,,,,
3,20,2016,1,408,209043,4,,2,,,,,,,,,,
3,20,2016,1,408,209043,5,,2,,,,,,,,,,
3,20,2016,1,408,209043,6,,2,,,,,,,,,,
3,20,2016,1,408,209043,7,,2,,,,,,,,,,
3,20,2016,1,408,209043,8,,2,,,,,,,,,,
3,20,2016,1,408,209043,9,,2,,,,,,,,,,
3,20,2016,1,408,209043,10,,2,,,,,,,,,,
3,20,2016,1,408,209043,11,,2,,,,,,,,,,
3,20,2016,1,408,209043,12,,2,,,,,,,,,,
3,20,2016,1,408,209043,13,,2,,,,,,,,,,
3,20,2016,1,408,209043,14,,2,,,,,,,,,,
3,20,2016,1,408,209043,15,,2,,,,,,,,,,
3,20,2016,1,408,209043,16,,2,,,,,,,,,,
3,20,2016,1,408,209043,17,,2,,,,,,,,,,
3,20,2016,1,408,209043,18,,2,,,,,,,,,,
3,20,2016,1,408,209043,19,,2,,,,,,,,,,
3,20,2016,1,408,209043,20,,2,,,,,,,,,,
3,20,2016,1,408,209043,21,,2,,,,,,,,,,
3,20,2016,1,408,209043,22,,2,,,,,,,,,,
3,20,2016,1,408,209044,1,,2,,,,,,,,,,
3,20,2016,1,408,209044,2,,2,,,,,,,,,,
3,20,2016,1,408,209044,3,,2,,,,,,,,,,
3,20,2016,1,408,209044,4,,2,,,,,,,,,,
3,20,2016,1,408,209044,5,,2,,,,,,,,,,
3,20,2016,1,408,209044,6,,2,,,,,,,,,,
3,20,2016,1,408,209044,7,,2,,,,,,,,,,
3,20,2016,1,408,209044,8,,2,,,,,,,,,,
3,20,2016,1,408,209044,9,,2,,,,,,,,,,
3,20,2016,1,408,209044,10,,2,,,,,,,,,,
3,20,2016,1,408,209044,11,,2,,,,,,,,,,
3,20,2016,1,408,209044,12,,2,,,,,,,,,,
3,20,2016,1,408,209044,13,,2,,,,,,,,,,
3,20,2016,1,408,209044,14,,2,,,,,,,,,,
3,20,2016,1,408,209044,15,,2,,,,,,,,,,
3,20,2016,1,408,209044,16,,2,,,,,,,,,,
3,20,2016,1,408,209044,17,,2,,,,,,,,,,
3,20,2016,1,408,209044,18,,2,,,,,,,,,,
3,20,2016,1,408,209044,19,,2,,,,,,,,,,
3,20,2016,1,408,209044,20,,2,,,,,,,,,,
3,20,2016,1,408,209044,21,,2,,,,,,,,,,
3,20,2016,1,408,209044,22,,2,,,,,,,,,,
3,20,2016,1,408,209045,1,,2,,,,,,,,,,
3,20,2016,1,408,209045,2,,2,,,,,,,,,,
3,20,2016,1,408,209045,3,,2,,,,,,,,,,
3,20,2016,1,408,209045,4,,2,,,,,,,,,,
3,20,2016,1,408,209045,5,,2,,,,,,,,,,
3,20,2016,1,408,209045,6,,2,,,,,,,,,,
3,20,2016,1,408,209045,7,,2,,,,,,,,,,
3,20,2016,1,408,209045,8,,2,,,,,,,,,,
3,20,2016,1,408,209045,9,,2,,,,,,,,,,
3,20,2016,1,408,209045,10,,2,,,,,,,,,,
3,20,2016,1,408,209045,11,,2,,,,,,,,,,
3,20,2016,1,408,209045,12,,2,,,,,,,,,,
3,20,2016,1,408,209045,13,,2,,,,,,,,,,
3,20,2016,1,408,209045,14,,2,,,,,,,,,,
3,20,2016,1,408,209045,15,,2,,,,,,,,,,
3,20,2016,1,408,209045,16,,2,,,,,,,,,,
3,20,2016,1,408,209045,17,,2,,,,,,,,,,
3,20,2016,1,408,209045,18,,2,,,,,,,,,,
3,20,2016,1,408,209045,19,,2,,,,,,,,,,
3,20,2016,1,408,209045,20,,2,,,,,,,,,,
3,20,2016,1,408,209045,21,,2,,,,,,,,,,
3,20,2016,1,408,209045,22,,2,,,,,,,,,,
3,20,2016,1,408,209046,1,,2,,,,,,,,,,
3,20,2016,1,408,209046,2,,2,,,,,,,,,,
3,20,2016,1,408,209046,3,,2,,,,,,,,,,
3,20,2016,1,408,209046,4,,2,,,,,,,,,,
3,20,2016,1,408,209046,5,,2,,,,,,,,,,
3,20,2016,1,408,209046,6,,2,,,,,,,,,,
3,20,2016,1,408,209046,7,,2,,,,,,,,,,
3,20,2016,1,408,209046,8,,2,,,,,,,,,,
3,20,2016,1,408,209046,9,,2,,,,,,,,,,
3,20,2016,1,408,209046,10,,2,,,,,,,,,,
3,20,2016,1,408,209046,11,,2,,,,,,,,,,
3,20,2016,1,408,209046,12,,2,,,,,,,,,,
3,20,2016,1,408,209046,13,,2,,,,,,,,,,
3,20,2016,1,408,209046,14,,2,,,,,,,,,,
3,20,2016,1,408,209046,15,,2,,,,,,,,,,
3,20,2016,1,408,209046,16,,2,,,,,,,,,,
3,20,2016,1,408,209046,17,,2,,,,,,,,,,
3,20,2016,1,408,209046,18,,2,,,,,,,,,,
3,20,2016,1,408,209046,19,,2,,,,,,,,,,
3,20,2016,1,408,209046,20,,2,,,,,,,,,,
3,20,2016,1,408,209046,21,,2,,,,,,,,,,
3,20,2016,1,408,209046,22,,2,,,,,,,,,,
3,20,2016,1,408,209047,1,,2,,,,,,,,,,
3,20,2016,1,408,209047,2,,2,,,,,,,,,,
3,20,2016,1,408,209047,3,,2,,,,,,,,,,
3,20,2016,1,408,209047,4,,2,,,,,,,,,,
3,20,2016,1,408,209047,5,,2,,,,,,,,,,
3,20,2016,1,408,209047,6,,2,,,,,,,,,,
3,20,2016,1,408,209047,7,,2,,,,,,,,,,
3,20,2016,1,408,209047,8,,2,,,,,,,,,,
3,20,2016,1,408,209047,9,,2,,,,,,,,,,
3,20,2016,1,408,209047,10,,2,,,,,,,,,,
3,20,2016,1,408,209047,11,,2,,,,,,,,,,
3,20,2016,1,408,209047,12,,2,,,,,,,,,,
3,20,2016,1,408,209047,13,,2,,,,,,,,,,
3,20,2016,1,408,209047,14,,2,,,,,,,,,,
3,20,2016,1,408,209047,15,,2,,,,,,,,,,
3,20,2016,1,408,209047,16,,2,,,,,,,,,,
3,20,2016,1,408,209047,17,,2,,,,,,,,,,
3,20,2016,1,408,209047,18,,2,,,,,,,,,,
3,20,2016,1,408,209047,19,,2,,,,,,,,,,
3,20,2016,1,408,209047,20,,2,,,,,,,,,,
3,20,2016,1,408,209047,21,,2,,,,,,,,,,
3,20,2016,1,408,209047,22,,2,,,,,,,,,,
3,20,2016,1,408,209048,1,,2,,,,,,,,,,
3,20,2016,1,408,209048,2,,2,,,,,,,,,,
3,20,2016,1,408,209048,3,,2,,,,,,,,,,
3,20,2016,1,408,209048,4,,2,,,,,,,,,,
3,20,2016,1,408,209048,5,,2,,,,,,,,,,
3,20,2016,1,408,209048,6,,2,,,,,,,,,,
3,20,2016,1,408,209048,7,,2,,,,,,,,,,
3,20,2016,1,408,209048,8,,2,,,,,,,,,,
3,20,2016,1,408,209048,9,,2,,,,,,,,,,
3,20,2016,1,408,209048,10,,2,,,,,,,,,,
3,20,2016,1,408,209048,11,,2,,,,,,,,,,
3,20,2016,1,408,209048,12,,2,,,,,,,,,,
3,20,2016,1,408,209048,13,,2,,,,,,,,,,
3,20,2016,1,408,209048,14,,2,,,,,,,,,,
3,20,2016,1,408,209048,15,,2,,,,,,,,,,
3,20,2016,1,408,209048,16,,2,,,,,,,,,,
3,20,2016,1,408,209048,17,,2,,,,,,,,,,
3,20,2016,1,408,209048,18,,2,,,,,,,,,,
3,20,2016,1,408,209048,19,,2,,,,,,,,,,
3,20,2016,1,408,209048,20,,2,,,,,,,,,,
3,20,2016,1,408,209048,21,,2,,,,,,,,,,
3,20,2016,1,408,209048,22,,2,,,,,,,,,,
3,20,2016,2,2102,209049,1,,2,,,,,,,,,,
3,20,2016,2,2102,209049,2,,2,,,,,,,,,,
3,20,2016,2,2102,209049,3,,2,,,,,,,,,,
3,20,2016,2,2102,209049,4,,2,,,,,,,,,,
3,20,2016,2,2102,209049,5,,2,,,,,,,,,,
3,20,2016,2,2102,209049,6,,2,,,,,,,,,,
3,20,2016,2,2102,209049,7,,2,,,,,,,,,,
3,20,2016,2,2102,209049,8,,2,,,,,,,,,,
3,20,2016,2,2102,209049,9,,2,,,,,,,,,,
3,20,2016,2,2102,209049,10,,2,,,,,,,,,,
3,20,2016,2,2102,209049,11,,2,,,,,,,,,,
3,20,2016,2,2102,209049,12,,2,,,,,,,,,,
3,20,2016,2,2102,209049,13,,2,,,,,,,,,,
3,20,2016,2,2102,209049,14,,2,,,,,,,,,,
3,20,2016,2,2102,209049,15,,2,,,,,,,,,,
3,20,2016,2,2102,209049,16,,2,,,,,,,,,,
3,20,2016,2,2102,209049,17,,2,,,,,,,,,,
3,20,2016,2,2102,209049,18,,2,,,,,,,,,,
3,20,2016,2,2102,209049,19,,2,,,,,,,,,,
3,20,2016,2,2102,209049,20,,1,2,1,0,0,1,21,,,,
3,20,2016,2,2102,209049,21,,2,,,,,,,,,,
3,20,2016,2,2102,209049,22,,2,,,,,,,,,,
3,20,2016,2,2102,209050,1,,2,,,,,,,,,,
3,20,2016,2,2102,209050,2,,2,,,,,,,,,,
3,20,2016,2,2102,209050,3,,2,,,,,,,,,,
3,20,2016,2,2102,209050,4,,2,,,,,,,,,,
3,20,2016,2,2102,209050,5,,2,,,,,,,,,,
3,20,2016,2,2102,209050,6,,2,,,,,,,,,,
3,20,2016,2,2102,209050,7,,2,,,,,,,,,,
3,20,2016,2,2102,209050,8,,2,,,,,,,,,,
3,20,2016,2,2102,209050,9,,2,,,,,,,,,,
3,20,2016,2,2102,209050,10,,2,,,,,,,,,,
3,20,2016,2,2102,209050,11,,2,,,,,,,,,,
3,20,2016,2,2102,209050,12,,2,,,,,,,,,,
3,20,2016,2,2102,209050,13,,2,,,,,,,,,,
3,20,2016,2,2102,209050,14,,2,,,,,,,,,,
3,20,2016,2,2102,209050,15,,2,,,,,,,,,,
3,20,2016,2,2102,209050,16,,2,,,,,,,,,,
3,20,2016,2,2102,209050,17,,1,3,1,1,1,1,6,,,,
3,20,2016,2,2102,209050,18,,2,,,,,,,,,,
3,20,2016,2,2102,209050,19,,2,,,,,,,,,,
3,20,2016,2,2102,209050,20,,1,1,1,0,0,2,16,,,,
3,20,2016,2,2102,209050,21,,2,,,,,,,,,,
3,20,2016,2,2102,209050,22,,2,,,,,,,,,,
3,20,2016,2,2102,209051,1,,2,,,,,,,,,,
3,20,2016,2,2102,209051,2,,2,,,,,,,,,,
3,20,2016,2,2102,209051,3,,2,,,,,,,,,,
3,20,2016,2,2102,209051,4,,2,,,,,,,,,,
3,20,2016,2,2102,209051,5,,2,,,,,,,,,,
3,20,2016,2,2102,209051,6,,2,,,,,,,,,,
3,20,2016,2,2102,209051,7,,2,,,,,,,,,,
3,20,2016,2,2102,209051,8,,2,,,,,,,,,,
3,20,2016,2,2102,209051,9,,2,,,,,,,,,,
3,20,2016,2,2102,209051,10,,2,,,,,,,,,,
3,20,2016,2,2102,209051,11,,2,,,,,,,,,,
3,20,2016,2,2102,209051,12,,2,,,,,,,,,,
3,20,2016,2,2102,209051,13,,2,,,,,,,,,,
3,20,2016,2,2102,209051,14,,2,,,,,,,,,,
3,20,2016,2,2102,209051,15,,2,,,,,,,,,,
3,20,2016,2,2102,209051,16,,2,,,,,,,,,,
3,20,2016,2,2102,209051,17,,2,,,,,,,,,,
3,20,2016,2,2102,209051,18,,2,,,,,,,,,,
3,20,2016,2,2102,209051,19,,1,1,0,1,1,1,21,,,,
3,20,2016,2,2102,209051,20,,2,,,,,,,,,,
3,20,2016,2,2102,209051,21,,2,,,,,,,,,,
3,20,2016,2,2102,209051,22,,2,,,,,,,,,,
3,20,2016,2,2102,209052,1,,2,,,,,,,,,,
3,20,2016,2,2102,209052,2,,2,,,,,,,,,,
3,20,2016,2,2102,209052,3,,2,,,,,,,,,,
3,20,2016,2,2102,209052,4,,2,,,,,,,,,,
3,20,2016,2,2102,209052,5,,2,,,,,,,,,,
3,20,2016,2,2102,209052,6,,2,,,,,,,,,,
3,20,2016,2,2102,209052,7,,2,,,,,,,,,,
3,20,2016,2,2102,209052,8,,2,,,,,,,,,,
3,20,2016,2,2102,209052,9,,2,,,,,,,,,,
3,20,2016,2,2102,209052,10,,2,,,,,,,,,,
3,20,2016,2,2102,209052,11,,2,,,,,,,,,,
3,20,2016,2,2102,209052,12,,2,,,,,,,,,,
3,20,2016,2,2102,209052,13,,2,,,,,,,,,,
3,20,2016,2,2102,209052,14,,2,,,,,,,,,,
3,20,2016,2,2102,209052,15,,2,,,,,,,,,,
3,20,2016,2,2102,209052,16,,2,,,,,,,,,,
3,20,2016,2,2102,209052,17,,2,,,,,,,,,,
3,20,2016,2,2102,209052,18,,2,,,,,,,,,,
3,20,2016,2,2102,209052,19,,2,,,,,,,,,,
3,20,2016,2,2102,209052,20,,2,,,,,,,,,,
3,20,2016,2,2102,209052,21,,2,,,,,,,,,,
3,20,2016,2,2102,209052,22,,2,,,,,,,,,,
3,20,2016,2,2102,209053,1,,2,,,,,,,,,,
3,20,2016,2,2102,209053,2,,2,,,,,,,,,,
3,20,2016,2,2102,209053,3,,2,,,,,,,,,,
3,20,2016,2,2102,209053,4,,2,,,,,,,,,,
3,20,2016,2,2102,209053,5,,2,,,,,,,,,,
3,20,2016,2,2102,209053,6,,2,,,,,,,,,,
3,20,2016,2,2102,209053,7,,2,,,,,,,,,,
3,20,2016,2,2102,209053,8,,2,,,,,,,,,,
3,20,2016,2,2102,209053,9,,2,,,,,,,,,,
3,20,2016,2,2102,209053,10,,2,,,,,,,,,,
3,20,2016,2,2102,209053,11,,2,,,,,,,,,,
3,20,2016,2,2102,209053,12,,2,,,,,,,,,,
3,20,2016,2,2102,209053,13,,2,,,,,,,,,,
3,20,2016,2,2102,209053,14,,2,,,,,,,,,,
3,20,2016,2,2102,209053,15,,2,,,,,,,,,,
3,20,2016,2,2102,209053,16,,2,,,,,,,,,,
3,20,2016,2,2102,209053,17,,2,,,,,,,,,,
3,20,2016,2,2102,209053,18,,2,,,,,,,,,,
3,20,2016,2,2102,209053,19,,2,,,,,,,,,,
3,20,2016,2,2102,209053,20,,2,,,,,,,,,,
3,20,2016,2,2102,209053,21,,2,,,,,,,,,,
3,20,2016,2,2102,209053,22,,2,,,,,,,,,,
3,20,2016,2,2102,209055,1,,2,,,,,,,,,,
3,20,2016,2,2102,209055,2,,2,,,,,,,,,,
3,20,2016,2,2102,209055,3,,2,,,,,,,,,,
3,20,2016,2,2102,209055,4,,2,,,,,,,,,,
3,20,2016,2,2102,209055,5,,2,,,,,,,,,,
3,20,2016,2,2102,209055,6,,2,,,,,,,,,,
3,20,2016,2,2102,209055,7,,2,,,,,,,,,,
3,20,2016,2,2102,209055,8,,2,,,,,,,,,,
3,20,2016,2,2102,209055,9,,2,,,,,,,,,,
3,20,2016,2,2102,209055,10,,2,,,,,,,,,,
3,20,2016,2,2102,209055,11,,2,,,,,,,,,,
3,20,2016,2,2102,209055,12,,2,,,,,,,,,,
3,20,2016,2,2102,209055,13,,2,,,,,,,,,,
3,20,2016,2,2102,209055,14,,2,,,,,,,,,,
3,20,2016,2,2102,209055,15,,2,,,,,,,,,,
3,20,2016,2,2102,209055,16,,2,,,,,,,,,,
3,20,2016,2,2102,209055,17,,2,,,,,,,,,,
3,20,2016,2,2102,209055,18,,2,,,,,,,,,,
3,20,2016,2,2102,209055,19,,2,,,,,,,,,,
3,20,2016,2,2102,209055,20,,2,,,,,,,,,,
3,20,2016,2,2102,209055,21,,2,,,,,,,,,,
3,20,2016,2,2102,209055,22,,2,,,,,,,,,,
3,20,2016,2,2102,209056,1,,2,,,,,,,,,,
3,20,2016,2,2102,209056,2,,2,,,,,,,,,,
3,20,2016,2,2102,209056,3,,2,,,,,,,,,,
3,20,2016,2,2102,209056,4,,2,,,,,,,,,,
3,20,2016,2,2102,209056,5,,2,,,,,,,,,,
3,20,2016,2,2102,209056,6,,2,,,,,,,,,,
3,20,2016,2,2102,209056,7,,2,,,,,,,,,,
3,20,2016,2,2102,209056,8,,2,,,,,,,,,,
3,20,2016,2,2102,209056,9,,2,,,,,,,,,,
3,20,2016,2,2102,209056,10,,2,,,,,,,,,,
3,20,2016,2,2102,209056,11,,2,,,,,,,,,,
3,20,2016,2,2102,209056,12,,2,,,,,,,,,,
3,20,2016,2,2102,209056,13,,2,,,,,,,,,,
3,20,2016,2,2102,209056,14,,2,,,,,,,,,,
3,20,2016,2,2102,209056,15,,2,,,,,,,,,,
3,20,2016,2,2102,209056,16,,2,,,,,,,,,,
3,20,2016,2,2102,209056,17,,2,,,,,,,,,,
3,20,2016,2,2102,209056,18,,2,,,,,,,,,,
3,20,2016,2,2102,209056,19,,2,,,,,,,,,,
3,20,2016,2,2102,209056,20,,2,,,,,,,,,,
3,20,2016,2,2102,209056,21,,2,,,,,,,,,,
3,20,2016,2,2102,209056,22,,2,,,,,,,,,,
3,20,2016,2,2102,209058,1,,2,,,,,,,,,,
3,20,2016,2,2102,209058,2,,2,,,,,,,,,,
3,20,2016,2,2102,209058,3,,2,,,,,,,,,,
3,20,2016,2,2102,209058,4,,2,,,,,,,,,,
3,20,2016,2,2102,209058,5,,2,,,,,,,,,,
3,20,2016,2,2102,209058,6,,2,,,,,,,,,,
3,20,2016,2,2102,209058,7,,2,,,,,,,,,,
3,20,2016,2,2102,209058,8,,2,,,,,,,,,,
3,20,2016,2,2102,209058,9,,2,,,,,,,,,,
3,20,2016,2,2102,209058,10,,2,,,,,,,,,,
